"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.158375667E0,-3.239788771E0,1.098862290E0,2.270052135E-1,3.428594607E0
3.168370667E0,-3.249164820E0,1.143782616E0,1.412754804E-1,3.447501916E0
3.178365667E0,-3.254569530E0,1.182274699E0,5.633982643E-2,3.463115717E0
3.188360667E0,-3.246062517E0,1.210703492E0,-2.189900167E-2,3.464564096E0
3.198355667E0,-3.218222141E0,1.223413467E0,-9.073665738E-2,3.444114894E0
3.208350667E0,-3.166206121E0,1.217320681E0,-1.482584029E-1,3.395395617E0
3.218345667E0,-3.073646545E0,1.189749599E0,-1.880992949E-1,3.301240454E0
3.228340667E0,-2.949484825E0,1.135257602E0,-2.105058879E-1,3.167425340E0
3.238335667E0,-2.787167549E0,1.052510262E0,-2.157701552E-1,2.987078432E0
3.248330667E0,-2.592882395E0,9.412999153E-1,-2.049192786E-1,2.766057945E0
3.258325667E0,-2.367793322E0,8.074185848E-1,-1.783699691E-1,2.508024288E0
3.268320667E0,-2.120605707E0,6.604715586E-1,-1.402667016E-1,2.225503537E0
3.278316667E0,-1.858316779E0,5.074300766E-1,-9.363448620E-2,1.928624886E0
3.288311667E0,-1.578563929E0,3.569532335E-1,-3.869178891E-2,1.618881324E0
3.298306667E0,-1.292392373E0,2.160815895E-1,1.683405600E-2,1.310439882E0
3.308301667E0,-1.000721812E0,8.600795269E-2,7.365076989E-2,1.007107715E0
3.318296667E0,-7.143803835E-1,-2.598543279E-2,1.220649108E-1,7.251995708E-1
3.328291667E0,-4.063109457E-1,-1.271464080E-1,1.707581431E-1,4.587081176E-1
3.338286667E0,-8.621203154E-2,-2.059674412E-1,2.085822225E-1,3.055513782E-1
3.348281667E0,2.008385807E-1,-2.575192153E-1,2.325101048E-1,4.008905469E-1
3.358276417E0,5.075367093E-1,-2.827838063E-1,2.456357628E-1,6.307908690E-1
3.368271417E0,8.080370426E-1,-2.910367548E-1,2.512190044E-1,8.948392275E-1
3.378266417E0,1.100503325E0,-2.843647301E-1,2.448077053E-1,1.162713069E0
3.388261417E0,1.382263422E0,-2.660917938E-1,2.288484424E-1,1.426123634E0
3.398256417E0,1.640943408E0,-2.506878078E-1,2.045678794E-1,1.672539286E0
3.408251417E0,1.889579892E0,-2.478193939E-1,1.739275455E-1,1.913681638E0
3.418246417E0,2.136608601E0,-2.626614869E-1,1.343260705E-1,2.156879891E0
3.428241417E0,2.375560760E0,-2.987053096E-1,9.160549939E-2,2.396018647E0
3.438236417E0,2.595178843E0,-3.547177315E-1,4.672031477E-2,2.619725307E0
3.448231417E0,2.801847696E0,-4.249287844E-1,1.793544041E-3,2.833887472E0
3.458227417E0,2.988291740E0,-5.024017096E-1,-4.204395041E-2,3.030521852E0
3.468222417E0,3.143526793E0,-5.871932507E-1,-8.186616004E-2,3.198946495E0
3.478217417E0,3.269202232E0,-6.788944006E-1,-1.164891198E-1,3.340980479E0
3.488212417E0,3.367181778E0,-7.739217877E-1,-1.438847035E-1,3.457972074E0
3.498207417E0,3.436220169E0,-8.705828190E-1,-1.626312286E-1,3.548516931E0
3.508202417E0,3.475649595E0,-9.649536014E-1,-1.745070964E-1,3.611333312E0
3.518197417E0,3.494819403E0,-1.058249116E0,-1.773121953E-1,3.655830065E0
3.528192417E0,3.491734505E0,-1.145024061E0,-1.675372422E-1,3.678499515E0
3.538187417E0,3.471159935E0,-1.226195931E0,-1.559133530E-1,3.684673219E0
3.548182417E0,3.442469835E0,-1.302335382E0,-1.364954412E-1,3.683111052E0
3.558177417E0,3.404033899E0,-1.369083881E0,-1.107437387E-1,3.670708602E0
3.568172417E0,3.365243673E0,-1.421687841E0,-8.695887774E-2,3.654260958E0
3.578167417E0,3.327873707E0,-1.463159680E0,-6.359150261E-2,3.635880022E0
3.588162417E0,3.295866013E0,-1.489044547E0,-4.745705053E-2,3.616937739E0
3.598157417E0,3.265899181E0,-1.495831609E0,-3.831122071E-2,3.592363764E0
3.608152417E0,3.245269537E0,-1.487179875E0,-3.857759014E-2,3.570009325E0
3.618147417E0,3.224533558E0,-1.460965395E0,-5.367318541E-2,3.540468523E0
3.628143417E0,3.205435276E0,-1.410807371E0,-7.643522322E-2,3.503003724E0
3.638138417E0,3.180305481E0,-1.348021746E0,-1.100379229E-1,3.455953403E0
3.648133417E0,3.144201756E0,-1.266283989E0,-1.515171379E-1,3.392998270E0
3.658128417E0,3.092705965E0,-1.172561169E0,-1.932518035E-1,3.313167086E0
3.668123417E0,3.024796009E0,-1.070030570E0,-2.415690571E-1,3.217563042E0
3.678118417E0,2.930351496E0,-9.613205791E-1,-2.823300660E-1,3.096902874E0
3.688113417E0,2.818203926E0,-8.470993638E-1,-3.185115755E-1,2.959949379E0
3.698108417E0,2.685868740E0,-7.304771543E-1,-3.441074789E-1,2.804620780E0
3.708103417E0,2.529557943E0,-6.170849204E-1,-3.627732396E-1,2.628889806E0
3.718098417E0,2.358617306E0,-5.005851984E-1,-3.687789440E-1,2.439192294E0
3.728093417E0,2.172026634E0,-3.916829824E-1,-3.585681319E-1,2.235997845E0
3.738088417E0,1.967560530E0,-2.854487002E-1,-3.407201469E-1,2.017142934E0
3.748083417E0,1.752371311E0,-1.921625137E-1,-3.092404306E-1,1.789793644E0
3.758078417E0,1.516107917E0,-1.089840084E-1,-2.716722786E-1,1.544107042E0
3.768073417E0,1.267212272E0,-4.291377217E-2,-2.219052911E-1,1.287210352E0
3.778068417E0,1.003720760E0,3.264376894E-3,-1.703411639E-1,1.018077666E0
3.788063417E0,7.300815582E-1,3.624456748E-2,-1.104041487E-1,7.392711454E-1
3.798059417E0,4.494158626E-1,5.710803717E-2,-4.974240065E-2,4.557524019E-1
3.808054417E0,1.653097421E-1,7.009451836E-2,1.221834961E-2,1.799717767E-1
3.818049417E0,-1.207153574E-1,7.709277421E-2,7.259886712E-2,1.605804747E-1
3.828044417E0,-4.086643457E-1,8.392596245E-2,1.294743568E-1,4.368223022E-1
3.838039417E0,-6.930169463E-1,8.971726894E-2,1.843322814E-1,7.227033044E-1
3.848034417E0,-9.814990759E-1,9.743417054E-2,2.292079180E-1,1.012605611E0
3.858029417E0,-1.261409044E0,1.128719822E-1,2.691446841E-1,1.294732298E0
3.868024417E0,-1.542665243E0,1.355293244E-1,2.991126478E-1,1.577229415E0
3.878019417E0,-1.816795588E0,1.718116999E-1,3.213534951E-1,1.852979637E0
3.888014417E0,-2.076907396E0,2.269010693E-1,3.353382051E-1,2.116005704E0
3.898009417E0,-2.319921494E0,3.024663925E-1,3.391526639E-1,2.364010614E0
3.908004417E0,-2.543930292E0,3.996105790E-1,3.334798217E-1,2.596628340E0
3.917999417E0,-2.744180918E0,5.118771791E-1,3.188188374E-1,2.809660586E0
3.927994417E0,-2.918195248E0,6.388636231E-1,2.949527800E-1,3.001834002E0
3.937989417E0,-3.065114498E0,7.667462230E-1,2.637240291E-1,3.170548379E0
3.947984417E0,-3.182278156E0,8.970510960E-1,2.232299298E-1,3.313823552E0
3.957980417E0,-3.271283865E0,1.017772198E0,1.813519895E-1,3.430750197E0
3.967975417E0,-3.328807592E0,1.132471204E0,1.412947476E-1,3.519007704E0
3.977970417E0,-3.360066175E0,1.227507114E0,1.006309465E-1,3.578679227E0
3.987965417E0,-3.365549088E0,1.306319952E0,7.087127864E-2,3.610874578E0
3.997960417E0,-3.354752779E0,1.364729285E0,4.793479666E-2,3.622036716E0
4.007955417E0,-3.327150583E0,1.401544690E0,3.929971904E-2,3.610512843E0
4.017950417E0,-3.290853500E0,1.413900733E0,3.988321871E-2,3.581957944E0
4.027945417E0,-3.251972198E0,1.410361052E0,5.228631571E-2,3.545021204E0
4.037940417E0,-3.211358070E0,1.387467146E0,7.494368404E-2,3.499071633E0
4.047935417E0,-3.179034233E0,1.347752810E0,1.043384150E-1,3.454501816E0
4.057930417E0,-3.149196148E0,1.298539400E0,1.363877058E-1,3.409141029E0
4.067925417E0,-3.130467892E0,1.240966320E0,1.678020805E-1,3.371644134E0
4.077920417E0,-3.119732380E0,1.175841928E0,1.956017613E-1,3.339699748E0
4.087915417E0,-3.118135691E0,1.113571525E0,2.163281590E-1,3.318073176E0
4.097910417E0,-3.124491930E0,1.049410462E0,2.262500376E-1,3.303770758E0
4.107905417E0,-3.135027885E0,9.906110764E-1,2.236821204E-1,3.295412544E0
4.117901417E0,-3.143534660E0,9.340695143E-1,2.114342451E-1,3.286183266E0
4.127896417E0,-3.140053988E0,8.825079799E-1,1.857438833E-1,3.266995588E0
4.137891417E0,-3.113593340E0,8.309691548E-1,1.540970206E-1,3.226254657E0
4.147886417E0,-3.060301542E0,7.797470689E-1,1.169978827E-1,3.160243586E0
4.157881417E0,-2.972953081E0,7.243458629E-1,7.233614475E-2,3.060777592E0
4.167876417E0,-2.853137732E0,6.622129083E-1,2.876310050E-2,2.929120716E0
4.177871417E0,-2.694925070E0,5.923131704E-1,-1.729174331E-2,2.759303359E0
4.187866417E0,-2.492530346E0,5.132777691E-1,-6.151091307E-2,2.545573646E0
4.197861417E0,-2.281288385E0,4.349640608E-1,-9.981276840E-2,2.324528559E0
4.207856417E0,-2.043674707E0,3.552060723E-1,-1.289616823E-1,2.078318739E0
4.217851417E0,-1.784589648E0,2.865457833E-1,-1.540867388E-1,1.814004251E0
4.227846417E0,-1.514852881E0,2.244062126E-1,-1.704200804E-1,1.540837566E0
4.237841417E0,-1.241339087E0,1.676870137E-1,-1.756502688E-1,1.264869433E0
4.247836417E0,-9.569166899E-1,1.127360836E-1,-1.736797541E-1,9.790626297E-1
4.257831417E0,-6.637774706E-1,6.392779201E-2,-1.658487171E-1,6.871630738E-1
4.267827417E0,-3.649675846E-1,1.392458938E-2,-1.506732702E-1,3.950919720E-1
4.277822417E0,-6.020662189E-2,-3.113875911E-2,-1.292635947E-1,1.459573108E-1
4.287817417E0,2.420039326E-1,-7.382784039E-2,-1.024377495E-1,2.729651002E-1
4.297812417E0,5.396294594E-1,-1.108843982E-1,-7.008939981E-2,5.553447822E-1
4.307807417E0,8.372181058E-1,-1.466335803E-1,-3.602965549E-2,8.507253961E-1
4.317802417E0,1.114875317E0,-1.834160835E-1,1.116913278E-3,1.129862681E0
4.327797417E0,1.383535147E0,-2.276244760E-1,3.829783574E-2,1.402657880E0
4.337792417E0,1.639076114E0,-2.880710363E-1,7.413972169E-2,1.665848771E0
4.347787417E0,1.883240700E0,-3.635270298E-1,1.096721515E-1,1.921139093E0
4.357782417E0,2.119735479E0,-4.566127658E-1,1.375975311E-1,2.172718758E0
4.367777542E0,2.337833405E0,-5.570986271E-1,1.607224643E-1,2.408662620E0
4.377772542E0,2.545275688E0,-6.586540341E-1,1.740736812E-1,2.634872883E0
4.387767542E0,2.727230072E0,-7.534894347E-1,1.762268990E-1,2.834887319E0
4.397762542E0,2.879985094E0,-8.353545070E-1,1.667779982E-1,3.003322526E0
4.407757542E0,3.009420872E0,-9.043697119E-1,1.459299475E-1,3.145758113E0
4.417753542E0,3.105143070E0,-9.609083533E-1,1.123605222E-1,3.252365791E0
4.427748542E0,3.173680782E0,-1.000982165E0,7.002385706E-2,3.328530959E0
4.437743542E0,3.213552237E0,-1.027399659E0,2.136843279E-2,3.373859014E0
4.447738542E0,3.234048367E0,-1.039618373E0,-3.517717868E-2,3.397221310E0
4.457733542E0,3.234849453E0,-1.042249322E0,-9.251503646E-2,3.399866713E0
4.467728542E0,3.223479271E0,-1.039375663E0,-1.524361521E-1,3.390332898E0
4.477723542E0,3.205793619E0,-1.029676199E0,-2.073566616E-1,3.373476336E0
4.487718542E0,3.183152437E0,-1.022055626E0,-2.548545003E-1,3.352910371E0
4.497713542E0,3.163057804E0,-1.017029881E0,-2.929664552E-1,3.335433075E0
4.507708542E0,3.149057150E0,-1.013239503E0,-3.215761781E-1,3.323646561E0
4.517703542E0,3.140358925E0,-1.014738083E0,-3.357308805E-1,3.317267366E0
4.527698542E0,3.141538382E0,-1.019836426E0,-3.392302096E-1,3.320302226E0
4.537693542E0,3.149766207E0,-1.030470133E0,-3.329576850E-1,3.330729150E0
4.547688542E0,3.162596464E0,-1.040773749E0,-3.149779439E-1,3.344314204E0
4.557683542E0,3.176285982E0,-1.051529527E0,-2.908129394E-1,3.358434033E0
4.567679542E0,3.186271191E0,-1.054261446E0,-2.625415325E-1,3.366410455E0
4.577674542E0,3.179894447E0,-1.049075484E0,-2.317447364E-1,3.356485318E0
4.587669542E0,3.155280113E0,-1.031713367E0,-1.978972107E-1,3.325565872E0
4.597664542E0,3.112122536E0,-1.002417803E0,-1.655073166E-1,3.273765538E0
4.607659542E0,3.038960457E0,-9.591047764E-1,-1.362981498E-1,3.189630044E0
4.617654542E0,2.938644648E0,-9.008300304E-1,-1.075139120E-1,3.075497740E0
4.627649542E0,2.809322119E0,-8.281697035E-1,-8.414458483E-2,2.930057361E0
4.637644542E0,2.653021812E0,-7.418579459E-1,-6.421082467E-2,2.755540052E0
4.647639542E0,2.474053383E0,-6.435765624E-1,-4.770806059E-2,2.556835347E0
4.657634542E0,2.272051096E0,-5.345400572E-1,-3.511770070E-2,2.334348412E0
4.667629542E0,2.058228016E0,-4.187871814E-1,-2.595296502E-2,2.100561550E0
4.677624542E0,1.828680754E0,-3.033178449E-1,-2.230017260E-2,1.853799426E0
4.687619542E0,1.589196801E0,-1.919263750E-1,-1.778056473E-2,1.600843014E0
4.697615542E0,1.335128784E0,-9.140454978E-2,-1.801439002E-2,1.338375202E0
4.707610542E0,1.072329760E0,-4.972962663E-3,-2.234890871E-2,1.072574155E0
4.717605542E0,8.047691584E-1,6.581865251E-2,-2.818416059E-2,8.079479192E-1
4.727600542E0,5.308898687E-1,1.210744977E-1,-3.372464702E-2,5.455643303E-1
4.737595542E0,2.567587495E-1,1.603374779E-1,-3.861447424E-2,3.051626450E-1
4.747590542E0,-1.569865458E-2,1.926463842E-1,-4.418691993E-2,1.982714327E-1
4.757585542E0,-2.799356580E-1,2.194883823E-1,-4.716593027E-2,3.588366586E-1
4.767580542E0,-5.380601883E-1,2.436768115E-1,-4.227747023E-2,5.921777935E-1
4.777575542E0,-7.962318063E-1,2.677816153E-1,-3.763531521E-2,8.408974371E-1
4.787570542E0,-1.042635322E0,2.906064093E-1,-2.943371609E-2,1.082777374E0
4.797565542E0,-1.285703182E0,3.177538514E-1,-1.676212996E-2,1.324492790E0
4.807560542E0,-1.520017743E0,3.492443264E-1,3.597323375E-4,1.559623566E0
4.817555542E0,-1.745684147E0,3.841945827E-1,2.255025506E-2,1.787603740E0
4.827550542E0,-1.959021568E0,4.228718877E-1,4.953309149E-2,2.004754266E0
4.837546542E0,-2.160395145E0,4.688598812E-1,7.792425156E-2,2.212059891E0
4.847541542E0,-2.343729258E0,5.194762349E-1,1.081221476E-1,2.403042403E0
4.857536542E0,-2.507560015E0,5.731772780E-1,1.401727498E-1,2.576050818E0
4.867531542E0,-2.657866240E0,6.284791231E-1,1.681506485E-1,2.736332143E0
4.877526542E0,-2.786554575E0,6.816424727E-1,1.931606531E-1,2.875210235E0
4.887521542E0,-2.899677753E0,7.309284210E-1,2.126343995E-1,2.997932757E0
4.897516542E0,-2.995800495E0,7.753374577E-1,2.260127813E-1,3.102748871E0
4.907511542E0,-3.075274944E0,8.186867833E-1,2.333535254E-1,3.190927436E0
4.917506542E0,-3.140473843E0,8.566437364E-1,2.352182716E-1,3.263700673E0
4.927501542E0,-3.186998367E0,8.920154572E-1,2.301038951E-1,3.317468609E0
4.937496542E0,-3.224876881E0,9.220377803E-1,2.189766765E-1,3.361240150E0
4.947491542E0,-3.250261307E0,9.500858784E-1,2.012230605E-1,3.392248879E0
4.957486542E0,-3.264082193E0,9.757643342E-1,1.813694686E-1,3.411633551E0
4.967481542E0,-3.270607471E0,9.966899157E-1,1.558627784E-1,3.422653536E0
4.977477542E0,-3.265693188E0,1.011065841E0,1.306961626E-1,3.421123736E0
4.987472542E0,-3.251651049E0,1.018190384E0,1.022481397E-1,3.408870910E0
4.997467542E0,-3.230452061E0,1.019306540E0,7.588737458E-2,3.388298280E0
5.007462542E0,-3.202799082E0,1.012320280E0,4.929602891E-2,3.359336900E0
5.017457542E0,-3.167920828E0,9.963600039E-1,2.904614806E-2,3.321038890E0
5.027452542E0,-3.131434441E0,9.715557694E-1,1.105463225E-2,3.278707745E0
5.037447542E0,-3.089230061E0,9.413115978E-1,-2.342931926E-3,3.229460540E0
5.047442542E0,-3.048681974E0,9.018590450E-1,-1.442063507E-2,3.179311163E0
5.057437542E0,-3.000349283E0,8.582737446E-1,-1.799726114E-2,3.120745671E0
5.067432542E0,-2.943486691E0,8.085093498E-1,-1.853486337E-2,3.052563645E0
5.077427542E0,-2.869724512E0,7.504324913E-1,-1.575745270E-2,2.966262968E0
5.087422542E0,-2.778914928E0,6.854327917E-1,-9.506082162E-3,2.862215341E0
5.097418542E0,-2.663653135E0,6.120381951E-1,1.461082138E-3,2.733064381E0
5.107413542E0,-2.528852224E0,5.325491428E-1,1.235314459E-2,2.584348034E0
5.117408542E0,-2.373754501E0,4.494127035E-1,2.514830045E-2,2.416053527E0
5.127403542E0,-2.200881720E0,3.679188490E-1,3.594941646E-2,2.231711671E0
5.137398542E0,-2.013795614E0,2.900219262E-1,4.600391537E-2,2.035092591E0
5.147393542E0,-1.811413050E0,2.200940251E-1,5.236549675E-2,1.825486445E0
5.157388542E0,-1.595483661E0,1.585851163E-1,5.946468562E-2,1.604448005E0
5.167383542E0,-1.367912889E0,1.082841456E-1,6.309311092E-2,1.373641826E0
5.177378542E0,-1.127420068E0,6.503546983E-2,6.566066295E-2,1.131201549E0
5.187373542E0,-8.757793903E-1,2.992093563E-2,6.287628412E-2,8.785432431E-1
5.197368542E0,-6.147510409E-1,-1.253496855E-3,5.737259611E-2,6.174237025E-1
5.207363542E0,-3.462829888E-1,-2.454731241E-2,4.893365875E-2,3.505837729E-1
5.217358542E0,-7.197527587E-2,-4.034118727E-2,3.878275305E-2,9.116991643E-2
5.227353542E0,2.062659562E-1,-4.759467766E-2,2.443630621E-2,2.130916025E-1
5.237349542E0,4.841055572E-1,-4.963998497E-2,1.250188146E-2,4.868044943E-1
5.247344542E0,7.590796947E-1,-4.841247573E-2,2.346522087E-4,7.606219862E-1
5.257339542E0,1.028463006E0,-5.357235298E-2,-1.056499872E-2,1.029911535E0
5.267334542E0,1.288209200E0,-7.097290456E-2,-1.922777295E-2,1.290306089E0
5.277329542E0,1.546666384E0,-1.044760048E-1,-2.577915043E-2,1.550405335E0
5.287324542E0,1.793319941E0,-1.557407379E-1,-2.764784172E-2,1.800282197E0
5.297319542E0,2.033308983E0,-2.230899483E-1,-2.911151573E-2,2.045717973E0
5.307314542E0,2.253414631E0,-2.961154282E-1,-2.638541721E-2,2.272940394E0
5.317309542E0,2.460095882E0,-3.717257679E-1,-2.288895287E-2,2.488126946E0
5.327304542E0,2.638525248E0,-4.484194517E-1,-1.909204014E-2,2.676426721E0
5.337299542E0,2.792568922E0,-5.258375406E-1,-1.526907366E-2,2.841686022E0
5.347294542E0,2.919623852E0,-5.993971229E-1,-9.715805762E-3,2.980532628E0
5.357290542E0,3.016947269E0,-6.735150218E-1,-7.774361409E-3,3.091222048E0
5.367286292E0,3.090499163E0,-7.402049899E-1,-2.772412263E-3,3.177907517E0
5.377281292E0,3.142263174E0,-8.033527732E-1,-1.301548677E-3,3.243330885E0
5.387276292E0,3.172468424E0,-8.575758338E-1,-3.195766360E-3,3.286335714E0
5.397271292E0,3.184990168E0,-9.059843421E-1,-4.005367402E-3,3.311342030E0
5.407266292E0,3.186641693E0,-9.435188770E-1,-1.091320254E-2,3.323406723E0
5.417261292E0,3.175544024E0,-9.734341502E-1,-1.833516546E-2,3.321443973E0
5.427256292E0,3.159102678E0,-9.946935773E-1,-2.969950065E-2,3.312133316E0
5.437251292E0,3.137266159E0,-1.006718040E0,-4.213832691E-2,3.295101789E0
5.447246292E0,3.113100290E0,-1.012713790E0,-5.771542341E-2,3.274189015E0
5.457241292E0,3.094223022E0,-1.013276935E0,-7.452955842E-2,3.256762336E0
5.467236292E0,3.077611923E0,-1.005130410E0,-9.591580927E-2,3.239009437E0
5.477231292E0,3.060870647E0,-9.964303374E-1,-1.153928339E-1,3.221043006E0
5.487227292E0,3.045712709E0,-9.797555208E-1,-1.366174370E-1,3.202335259E0
5.497222292E0,3.031295538E0,-9.545724392E-1,-1.563714296E-1,3.181888308E0
5.507217292E0,3.008387804E0,-9.303944707E-1,-1.760466397E-1,3.153890212E0
5.517212292E0,2.975682259E0,-8.991691470E-1,-1.925973892E-1,3.114527864E0
5.527207292E0,2.930595398E0,-8.659474254E-1,-2.058403492E-1,3.062780531E0
5.537202292E0,2.867295265E0,-8.274610043E-1,-2.123611122E-1,2.991850781E0
5.547197292E0,2.784954548E0,-7.897695899E-1,-2.169174552E-1,2.902888393E0
5.557192292E0,2.682696819E0,-7.476788759E-1,-2.133046240E-1,2.793095915E0
5.567187292E0,2.557943821E0,-7.031261921E-1,-2.057721764E-1,2.660790338E0
5.577182292E0,2.413708925E0,-6.546087265E-1,-1.920462400E-1,2.508263367E0
5.587177292E0,2.254597187E0,-6.039705276E-1,-1.742712408E-1,2.340589528E0
5.597172292E0,2.079867125E0,-5.464406610E-1,-1.501536667E-1,2.155688005E0
5.607168292E0,1.891664028E0,-4.846176207E-1,-1.255847514E-1,1.956787818E0
5.617163292E0,1.690924048E0,-4.201725721E-1,-9.929668903E-2,1.745173046E0
5.627158292E0,1.479623079E0,-3.575412929E-1,-7.095657289E-2,1.523861893E0
5.637153292E0,1.255372405E0,-2.958459556E-1,-4.326182604E-2,1.290486842E0
5.647148292E0,1.013082981E0,-2.401734143E-1,-1.426834613E-2,1.041260765E0
5.657143292E0,7.656651735E-1,-1.900159717E-1,1.072408911E-2,7.889640255E-1
5.667138292E0,5.028434992E-1,-1.468591094E-1,3.284576908E-2,5.248790596E-1
5.677133292E0,2.429272681E-1,-1.076944023E-1,5.327061564E-2,2.710156829E-1
5.687128292E0,-1.626767963E-2,-7.027653605E-2,7.078289241E-2,1.010625884E-1
5.697123292E0,-2.810066640E-1,-3.201516345E-2,8.395489305E-2,2.950222703E-1
5.707118292E0,-5.375334024E-1,8.293628693E-3,9.292712808E-2,5.455697885E-1
5.717113292E0,-7.887371182E-1,4.818165675E-2,9.838128090E-2,7.963081000E-1
5.727109292E0,-1.039053440E0,9.002310038E-2,1.007713750E-1,1.047802978E0
5.737104292E0,-1.281582713E0,1.351399720E-1,1.013492793E-1,1.292667296E0
5.747099292E0,-1.517216802E0,1.876676679E-1,9.743394703E-2,1.531880985E0
5.757094292E0,-1.746183634E0,2.454875559E-1,9.557346255E-2,1.765943292E0
5.767089292E0,-1.962398648E0,3.128909171E-1,9.283817559E-2,1.989353691E0
5.777084292E0,-2.162173510E0,3.899255097E-1,9.245122224E-2,2.198996002E0
5.787079292E0,-2.343377590E0,4.750989079E-1,9.344387054E-2,2.392878864E0
5.797074292E0,-2.505449057E0,5.631560087E-1,9.322761744E-2,2.569651932E0
5.807069292E0,-2.649577618E0,6.494730711E-1,9.608621150E-2,2.729708662E0
5.817064292E0,-2.770207405E0,7.310597897E-1,1.020109504E-1,2.866863045E0
5.827059292E0,-2.871916771E0,8.047003150E-1,1.088779569E-1,2.984510504E0
5.837054292E0,-2.953642845E0,8.732684255E-1,1.176035404E-1,3.082277468E0
5.847050292E0,-3.019101143E0,9.287765622E-1,1.283034533E-1,3.161338228E0
5.857045292E0,-3.064833403E0,9.743576050E-1,1.431449801E-1,3.219171790E0
5.867040292E0,-3.093013287E0,1.007392645E0,1.562467068E-1,3.256683000E0
5.877035292E0,-3.107899427E0,1.029177785E0,1.736155748E-1,3.278473445E0
5.887030292E0,-3.115046978E0,1.042682409E0,1.893998682E-1,3.290376360E0
5.897025292E0,-3.110929489E0,1.047940493E0,2.026368529E-1,3.288939534E0
5.907020292E0,-3.100650311E0,1.041559696E0,2.169983834E-1,3.278104215E0
5.917015292E0,-3.083474159E0,1.034879208E0,2.242882550E-1,3.260228993E0
5.927010292E0,-3.063566685E0,1.022316337E0,2.296583503E-1,3.237794694E0
5.937005292E0,-3.038603067E0,1.005773902E0,2.267445773E-1,3.208754096E0
5.947000292E0,-3.014545202E0,9.855048656E-1,2.163869292E-1,3.178918986E0
5.956995292E0,-2.987445116E0,9.679644704E-1,2.005030364E-1,3.146741967E0
5.966991292E0,-2.958805799E0,9.504393339E-1,1.789419055E-1,3.112858315E0
5.976986292E0,-2.934726477E0,9.330099821E-1,1.488236785E-1,3.083062699E0
5.986981292E0,-2.904148579E0,9.149991870E-1,1.180539653E-1,3.047169050E0
5.996976292E0,-2.871097565E0,8.944475651E-1,8.450745791E-2,3.008384813E0
6.006971292E0,-2.820968151E0,8.691098690E-1,4.975267127E-2,2.952234510E0
6.016966292E0,-2.754075527E0,8.406241536E-1,1.711376756E-2,2.879561400E0
6.026961292E0,-2.668897867E0,8.006985188E-1,-1.309717540E-2,2.786450337E0
6.036956292E0,-2.555227995E0,7.515610456E-1,-3.581766784E-2,2.663703628E0
6.046951292E0,-2.419937134E0,6.895618439E-1,-5.634429306E-2,2.516896094E0
6.056946292E0,-2.262248993E0,6.186357737E-1,-7.078900933E-2,2.346378446E0
6.066941292E0,-2.085074186E0,5.399236083E-1,-7.857240736E-2,2.155278518E0
6.076937292E0,-1.891540170E0,4.587267041E-1,-8.021344990E-2,1.948021715E0
6.086932292E0,-1.684060574E0,3.783612549E-1,-7.573512197E-2,1.727701671E0
6.096927292E0,-1.465602279E0,2.985005081E-1,-6.739330292E-2,1.497208887E0
